POA_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
POA3018,0,0,0,0,0,8,150,18,3,6,3,0,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,156,8,4,3,0,0,0,3,0,7,190,0,0,0,0,0,0,0,0,0,0,0,415,19,22,3,3,3,3,3,4,12,481,294,7,0,4,0,0,0,3,0,8,314,214,0,3,0,0,0,0,0,0,7,224,28,0,4,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,244,0,6,0,0,0,0,0,0,7,257,0,0,0,0,0,0,0,0,0,0,0,530,4,10,3,0,0,0,3,0,12,570,163,0,0,0,0,0,0,0,0,3,172,166,0,0,0,0,0,0,0,0,4,175,54,3,0,0,0,0,0,0,0,0,58,3,0,0,0,0,0,0,0,0,0,3,219,5,3,0,0,0,0,0,0,4,235,0,0,0,0,0,0
POA3019,0,0,3,0,0,8,270,250,20,19,7,4,7,8,9,3,14,342,0,0,0,0,0,0,0,0,0,0,4,478,35,35,9,4,7,8,11,3,26,620,5,0,0,0,0,0,0,0,0,0,6,517,36,37,9,4,7,14,11,3,30,669,44,0,0,0,0,0,0,0,0,3,46,117,7,0,0,0,0,0,0,0,0,123,154,13,9,0,0,0,3,0,0,6,194,0,0,0,0,0,0,0,0,0,0,5,272,18,14,0,0,0,3,0,0,8,317,3,0,0,0,0,0,0,0,0,0,6,320,18,17,0,0,0,3,0,0,12,369,17,0,0,0,0,0,0,0,0,0,17,30,0,0,0,0,0,0,0,0,4,36,79,8,3,0,0,0,0,0,0,4,90,0,0,0,0,0,0,0,0,0,0,3,108,11,3,0,0,0,0,0,0,9,132,0,0,0,0,0,0
POA3020,5,6,7,3,0,53,1377,887,74,91,20,25,23,22,18,12,53,1224,22,3,0,0,0,0,0,0,0,3,32,2106,128,132,23,24,35,30,28,16,108,2629,0,0,0,0,0,0,0,0,0,4,4,2422,149,135,25,24,38,30,26,19,120,2983,379,4,0,0,0,0,0,0,4,10,406,1201,4,5,4,0,0,0,4,0,46,1272,621,24,33,12,4,9,3,8,5,33,755,12,0,0,0,0,0,0,0,0,0,19,1834,28,42,17,3,6,7,5,9,75,2037,3,0,0,0,0,0,0,0,0,0,4,2222,35,44,16,3,6,7,6,10,90,2446,174,0,0,0,0,0,0,0,0,14,193,728,3,0,0,0,0,0,0,0,36,769,607,11,13,4,0,3,0,0,0,26,660,7,0,0,0,0,0,0,0,0,0,7,1341,14,13,4,0,9,0,0,0,64,1441,0,0,0,0,0,0
POA3021,3,7,0,9,3,79,2132,1234,118,111,27,16,29,22,26,24,70,1678,22,0,0,0,0,0,0,0,0,4,29,3171,186,150,27,27,35,22,39,27,156,3834,3,0,3,0,0,0,0,0,0,3,7,3704,197,166,37,31,38,22,36,30,179,4437,664,14,0,0,0,3,0,0,0,34,709,1698,13,6,0,0,3,0,3,3,49,1775,965,52,56,19,18,3,4,3,8,36,1168,36,0,0,0,0,0,0,0,0,0,37,2704,62,63,17,18,10,8,9,6,87,2984,6,0,0,0,0,0,0,0,0,3,6,3365,76,69,17,18,13,8,9,6,120,3699,240,3,0,0,0,0,0,0,0,9,260,880,4,6,0,0,0,0,0,0,24,912,780,33,20,3,6,3,3,0,0,30,866,20,0,0,0,0,0,0,0,0,0,24,1677,35,25,3,6,3,5,0,0,49,1800,3,0,0,0,0,0
POA3022,3,0,0,0,0,3,83,27,0,7,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,96,5,4,0,3,4,0,0,0,4,120,0,0,0,0,0,0,0,0,0,0,0,125,5,4,0,3,4,0,0,0,10,149,33,0,0,0,0,0,0,0,0,0,34,87,0,0,0,0,0,0,0,0,3,88,27,0,0,0,0,0,0,0,0,3,34,4,0,0,0,0,0,0,0,0,0,4,113,0,0,0,0,0,0,0,0,6,128,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,8,160,13,0,0,0,0,0,0,0,0,4,23,53,0,0,0,0,0,0,0,0,4,53,32,0,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,10,96,0,0,0,0,0,0
POA3023,10,18,5,8,5,43,2144,674,73,90,22,12,21,32,17,18,43,997,20,0,0,0,0,0,0,0,0,3,23,2475,238,177,39,22,37,37,28,21,90,3168,3,0,0,0,0,0,0,0,0,14,23,3000,278,196,49,21,37,43,29,25,125,3803,412,5,9,0,0,0,0,0,0,26,448,1145,22,26,8,7,7,8,4,3,31,1247,459,30,53,11,13,11,10,5,10,24,633,13,0,0,0,0,0,0,0,0,0,18,1620,44,77,20,12,13,20,11,15,57,1894,3,0,0,0,0,0,0,0,0,4,13,2037,58,85,20,12,13,20,11,15,87,2355,170,6,4,0,0,0,0,0,0,3,174,355,11,11,0,5,0,0,5,0,11,396,281,17,22,4,3,3,0,0,4,12,357,4,0,0,0,0,0,0,0,0,0,4,634,32,33,11,5,3,0,3,4,24,754,0,0,0,0,0,0
POA3024,10,0,4,0,3,20,273,23,5,28,4,3,0,5,3,5,18,98,3,0,0,0,0,0,0,0,0,0,3,185,39,59,7,13,3,17,3,9,33,374,0,0,0,0,0,0,0,0,0,0,0,490,66,74,14,14,9,15,3,9,47,727,194,4,3,6,0,0,0,4,0,7,222,113,6,13,7,4,0,0,5,4,3,151,28,5,10,0,0,0,3,0,6,7,60,3,0,0,0,0,0,0,0,0,0,0,134,13,24,9,4,0,0,5,7,14,209,0,0,0,0,0,0,0,0,0,0,0,334,16,32,13,3,0,0,9,7,17,442,76,10,3,3,0,0,0,0,0,0,90,42,0,3,3,0,0,0,0,0,0,52,14,0,3,0,0,3,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,59,0,8,3,0,3,0,0,0,4,75,4,0,0,0,0,0
POA3025,0,0,0,0,0,3,290,101,5,10,0,4,7,0,3,0,6,135,0,0,0,0,0,0,0,0,0,0,4,380,9,16,0,4,4,0,5,0,11,432,0,0,0,0,0,0,0,0,0,0,0,484,17,14,3,4,6,0,5,0,12,547,115,0,3,0,0,0,0,0,0,3,123,350,0,0,0,0,0,0,0,0,8,359,177,3,0,0,0,0,3,0,0,4,190,5,0,0,0,0,0,0,0,0,0,10,534,7,0,0,0,0,4,0,0,16,562,0,0,0,0,0,0,0,0,0,3,5,648,4,4,0,0,0,4,0,0,24,691,75,0,0,0,0,0,0,0,0,4,81,352,0,0,0,0,0,0,0,0,7,365,283,3,0,0,0,0,0,0,0,20,304,4,0,0,0,0,0,0,0,0,0,6,644,3,3,0,0,0,0,0,0,25,675,0,0,0,0,0,0
POA3026,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3027,3,0,3,3,0,3,117,15,6,11,7,8,3,5,13,12,21,97,3,0,0,0,0,0,0,0,0,0,0,80,25,26,11,19,3,5,16,11,24,211,0,0,0,0,0,0,0,0,0,0,0,107,25,29,13,17,3,5,18,11,25,251,21,0,0,7,0,0,0,0,0,0,26,20,0,3,0,4,0,0,5,0,4,43,3,3,8,3,0,0,0,4,0,4,21,0,0,0,0,0,0,0,0,0,0,0,29,3,13,3,4,0,3,8,0,5,62,0,0,0,0,0,0,0,0,0,0,0,46,3,14,11,3,0,3,8,0,5,90,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0
POA3028,0,3,0,3,0,21,813,200,19,11,8,7,11,3,11,16,15,299,6,0,0,0,0,0,0,0,0,0,15,946,42,30,12,11,14,3,17,16,32,1117,0,0,0,0,0,0,0,0,0,0,0,1518,60,48,19,16,13,8,14,14,48,1750,372,3,0,0,0,3,3,0,0,8,391,597,5,8,0,0,3,0,0,0,12,624,201,15,11,3,4,7,0,9,5,12,259,10,0,0,0,0,0,0,0,0,0,7,803,23,19,6,7,5,0,11,5,27,890,7,0,0,0,0,0,0,0,0,0,7,1181,26,19,9,7,7,3,11,5,32,1293,162,6,0,0,0,0,0,0,0,9,180,270,0,0,0,0,0,0,0,0,4,277,145,6,3,0,9,0,0,0,3,8,181,3,0,0,0,0,0,0,0,0,0,3,415,9,6,3,9,0,0,0,3,20,466,0,0,0,0,0,0
POA3029,24,19,22,18,15,60,1789,216,60,112,28,37,25,45,40,65,100,734,10,0,0,0,0,0,0,0,0,0,8,1542,229,235,58,60,47,65,56,78,160,2538,3,0,0,0,0,0,0,0,0,21,20,2567,298,302,72,72,53,73,64,85,201,3791,724,20,11,4,3,0,3,0,0,23,785,789,32,43,10,13,14,10,10,21,35,975,203,29,73,15,15,9,11,17,32,38,449,10,0,0,0,0,0,0,0,4,0,16,1008,58,115,31,31,26,22,27,50,73,1442,6,0,0,0,0,0,0,0,0,8,11,1739,75,128,31,33,26,27,27,50,97,2241,314,11,15,0,0,0,0,0,0,8,344,274,14,23,0,0,3,0,3,0,4,326,163,18,27,5,4,3,3,3,3,10,244,6,0,0,0,0,0,0,0,0,0,6,443,32,54,4,4,8,3,7,4,22,569,3,0,0,0,0,0
POA3030,38,30,26,21,6,61,1683,303,70,141,35,52,71,51,52,27,88,898,12,0,0,0,0,0,0,0,0,0,17,1506,233,265,59,87,106,75,78,36,155,2594,4,0,0,0,0,0,0,0,0,0,4,2700,309,344,78,100,120,88,89,38,182,4053,930,31,23,4,6,7,6,8,5,26,1047,777,33,42,19,20,14,16,7,6,35,959,208,42,79,35,27,23,28,22,19,34,504,13,0,0,0,0,0,0,0,0,0,10,992,76,119,55,43,35,40,23,22,64,1471,3,0,0,0,0,0,0,0,0,3,10,1921,107,148,57,50,43,49,33,29,93,2524,433,6,5,0,3,3,3,3,0,11,470,329,10,17,0,3,3,3,3,0,13,381,229,17,24,6,3,5,3,0,3,10,302,10,0,0,0,0,0,0,0,0,0,10,565,27,44,10,4,8,3,3,3,28,694,5,0,0,0,0,0
POA3031,4,0,0,0,0,3,253,151,13,19,10,3,3,3,3,0,5,217,3,0,0,0,0,0,0,0,0,0,3,367,34,32,11,6,4,3,3,0,10,473,0,0,0,0,0,0,0,0,0,0,0,538,47,33,13,6,4,8,7,3,16,665,127,0,0,0,0,0,0,0,0,4,137,152,3,0,3,0,0,0,0,0,0,161,118,19,10,4,0,0,0,3,0,3,156,3,0,0,0,0,0,0,0,0,0,3,276,21,14,3,0,0,0,3,0,3,318,0,0,0,0,0,0,0,0,0,0,0,403,21,16,3,0,0,0,3,0,12,462,37,0,0,0,0,0,0,0,0,7,43,68,0,0,0,0,0,0,0,0,4,72,172,13,14,0,0,0,0,0,0,8,210,0,0,0,0,0,0,0,0,0,0,0,238,16,10,0,0,0,0,0,0,12,283,0,0,0,0,0,0
POA3032,3,3,4,4,0,5,584,229,18,28,3,4,13,4,7,13,12,331,3,0,0,0,0,0,0,0,0,0,3,761,42,33,7,7,11,8,10,13,20,922,0,0,0,0,0,0,0,0,0,0,0,1046,48,45,12,7,11,18,17,13,28,1239,206,4,3,3,0,0,0,0,0,9,223,339,6,3,0,0,0,0,0,0,9,356,166,10,14,3,0,0,3,0,4,12,213,9,0,0,0,0,0,0,0,0,0,9,512,22,12,3,0,0,3,0,4,20,582,0,0,0,0,0,0,0,0,0,0,0,716,24,21,8,0,0,3,0,4,27,801,67,0,0,0,0,0,0,0,0,0,67,196,0,0,0,0,0,0,0,0,7,199,232,7,3,0,0,0,0,0,0,4,242,3,0,0,0,0,0,0,0,0,0,3,427,7,3,0,0,0,0,0,0,11,449,0,0,0,0,0,0
POA3033,0,3,0,0,0,19,392,70,4,8,0,4,3,0,0,0,3,89,0,0,0,0,0,0,0,0,0,0,0,423,15,8,0,4,7,0,0,3,23,486,0,0,0,0,0,0,0,0,0,0,0,578,23,11,0,4,8,0,0,3,32,663,172,0,3,0,0,0,0,0,0,8,179,530,3,0,0,0,0,0,0,0,33,561,119,3,0,0,3,0,0,0,0,8,135,11,0,0,0,0,0,0,0,0,0,11,653,3,3,3,3,0,0,0,0,33,706,0,0,0,0,0,0,0,0,0,3,0,827,8,5,3,3,0,0,0,0,45,891,71,0,0,0,0,0,0,0,0,3,78,355,0,0,0,0,0,0,0,0,15,366,211,0,0,0,0,0,0,0,0,14,227,14,0,0,0,0,0,0,0,0,0,14,575,0,0,0,0,0,0,0,0,23,600,4,0,0,0,0,0
POA3034,0,0,3,0,0,12,453,127,10,11,0,3,3,0,0,0,9,164,3,0,0,0,0,0,0,0,0,0,8,568,13,10,0,5,3,0,3,0,19,626,0,0,0,0,0,0,0,0,0,0,0,679,15,16,0,7,4,0,3,0,28,758,166,0,0,0,0,0,0,0,0,9,173,610,0,0,0,0,0,0,0,0,23,636,166,0,3,0,0,0,0,0,3,5,177,6,0,0,0,0,0,0,0,0,0,6,778,0,3,0,0,0,0,4,3,30,821,0,0,0,0,0,0,0,0,0,0,0,948,5,3,0,0,0,0,4,3,37,994,83,0,0,0,0,0,0,0,0,4,92,443,0,0,0,0,0,0,0,0,20,471,235,0,3,0,0,0,0,0,3,13,253,6,0,0,0,0,0,0,0,0,6,8,682,0,3,0,0,0,0,0,3,44,731,0,0,0,0,0,0
POA3036,0,0,0,0,0,8,146,14,4,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,5,150,5,3,0,0,0,0,0,0,8,164,0,0,0,0,0,0,0,0,0,0,0,243,8,3,0,0,0,0,0,0,8,264,132,0,0,0,0,0,0,0,0,0,135,164,0,0,0,0,0,0,0,0,8,174,22,0,3,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,5,193,0,3,0,0,0,0,0,0,9,199,0,0,0,0,0,0,0,0,0,0,0,322,0,3,0,0,0,0,0,0,6,332,40,0,0,0,0,0,0,0,0,3,44,87,0,0,0,0,0,0,0,0,5,95,20,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,5,120,0,0,0,0,0,0
POA3037,11,7,3,5,3,37,1833,432,31,36,17,7,10,9,7,8,30,591,12,0,0,0,0,0,0,0,0,3,17,2079,95,89,20,23,20,12,12,15,67,2444,0,0,0,0,0,0,0,0,0,0,0,2612,137,107,17,21,26,18,19,15,93,3060,358,14,12,0,0,0,3,0,0,14,403,927,12,19,0,4,3,5,0,0,28,999,341,22,22,9,3,9,10,7,3,21,438,13,0,0,0,0,0,0,0,0,0,17,1282,30,46,9,9,9,14,8,6,49,1460,0,0,0,0,0,0,0,0,0,0,3,1642,48,55,11,6,8,14,8,6,57,1863,129,3,6,0,0,0,0,0,0,9,138,271,6,10,0,0,0,0,0,0,20,309,244,15,5,4,0,0,0,0,0,15,286,3,0,0,0,0,0,0,0,0,0,3,517,23,12,4,0,0,3,0,0,33,595,0,0,0,0,0,0
POA3038,0,4,3,0,0,26,1470,248,4,9,6,0,3,3,5,0,12,287,6,0,0,0,0,0,0,0,0,0,11,1650,28,21,8,0,7,4,5,3,42,1767,0,0,0,0,0,0,0,0,0,0,0,2162,43,26,8,3,7,4,5,3,64,2320,341,3,0,0,0,0,0,0,0,3,357,1027,6,3,0,0,0,0,0,0,14,1049,335,10,7,0,0,0,0,4,0,14,365,8,0,0,0,0,0,0,0,0,0,11,1370,14,5,3,3,0,0,3,0,26,1428,0,0,0,0,0,0,0,0,0,0,0,1710,21,9,4,3,0,0,3,0,31,1783,93,0,0,0,0,0,0,0,0,0,96,364,4,0,0,0,3,0,0,0,12,388,298,9,3,3,3,0,0,0,0,7,321,8,0,0,0,0,0,0,0,0,0,8,670,12,9,7,3,3,0,0,0,23,723,0,0,0,0,0,0
POA3039,4,0,0,0,0,4,180,17,3,5,0,4,0,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,3,186,9,6,0,5,0,0,0,3,9,218,0,0,0,0,0,0,0,0,0,0,0,360,9,8,0,5,0,0,0,3,18,406,173,0,6,0,0,0,0,0,0,4,181,208,0,0,0,0,0,0,0,0,3,210,60,0,0,0,3,0,0,0,4,3,68,7,0,0,0,0,0,0,0,0,0,7,275,3,0,0,5,0,0,0,4,4,285,0,0,0,0,0,0,0,0,0,0,0,441,3,4,0,3,0,0,0,4,12,470,48,0,0,0,0,0,0,0,0,0,52,176,0,0,0,0,0,0,0,0,0,179,148,0,3,0,0,0,0,0,0,0,158,6,0,0,0,0,0,0,0,0,0,6,335,0,3,0,0,0,0,0,0,3,342,0,0,0,0,0,0
POA3040,0,3,0,0,0,14,329,21,6,5,0,3,0,0,9,6,11,53,4,0,0,0,0,0,0,0,0,0,5,335,7,10,3,3,4,0,9,6,17,390,0,0,0,0,0,0,0,0,0,3,3,665,11,11,3,6,10,0,6,6,28,746,271,6,3,0,0,0,0,0,0,9,287,287,0,0,0,0,0,0,3,0,10,304,51,0,3,0,0,0,0,0,0,3,64,3,0,0,0,0,0,0,0,0,0,3,339,4,3,0,3,3,0,4,3,10,374,0,0,0,0,0,0,0,0,0,0,0,611,12,6,0,3,3,0,8,3,19,663,103,0,0,0,0,0,0,0,0,0,108,211,0,0,0,0,0,0,0,0,0,213,107,0,3,0,0,0,0,0,0,3,115,4,0,0,0,0,0,0,0,0,0,4,321,0,5,0,0,0,0,0,0,4,331,0,0,0,0,0,0
POA3041,0,0,0,0,0,3,135,13,0,0,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,141,7,3,3,0,0,0,0,0,3,155,0,0,0,0,0,0,0,0,0,0,0,286,11,3,3,0,0,0,0,0,7,315,165,0,0,0,0,0,0,0,0,4,168,135,3,0,0,0,0,0,0,0,9,143,20,0,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,157,0,3,0,0,0,0,0,0,6,175,0,0,0,0,0,0,0,0,0,0,0,323,3,4,0,0,0,0,0,0,14,344,67,3,0,0,0,0,0,0,0,0,66,106,0,0,0,0,0,0,0,0,0,105,33,0,0,0,0,0,0,0,0,3,36,4,0,0,0,0,0,0,0,0,0,4,142,0,0,0,0,0,0,0,0,6,149,0,0,0,0,0,0
POA3042,0,0,0,0,4,8,284,36,5,0,3,0,3,0,0,0,3,51,6,0,0,0,0,0,0,0,0,0,4,300,19,0,3,0,3,0,0,3,14,340,4,0,0,0,0,0,0,0,0,0,4,518,18,3,3,3,3,0,0,3,20,574,244,0,0,0,0,0,0,0,0,3,253,432,0,0,0,0,0,0,0,0,24,462,97,3,0,0,0,0,0,0,0,4,106,8,0,0,0,0,0,0,0,0,0,8,542,4,0,0,0,3,0,0,3,25,576,6,0,0,0,0,0,0,0,0,0,6,785,8,3,0,0,3,0,0,3,30,830,112,0,0,0,0,0,0,0,0,4,113,319,0,0,0,0,0,0,0,0,11,325,179,0,0,0,0,0,0,0,0,3,188,3,0,0,0,0,0,0,0,0,3,6,499,0,0,0,0,0,0,0,0,16,523,0,0,0,0,0,0
POA3043,5,3,4,0,3,17,543,67,10,4,0,0,3,4,3,3,7,105,4,0,0,0,0,0,0,0,0,3,12,556,30,11,3,5,7,13,4,6,29,663,0,0,0,0,0,0,0,0,0,0,3,827,45,16,3,5,7,13,10,6,38,972,378,0,0,0,0,0,0,3,0,16,408,517,3,0,0,3,0,0,0,0,12,541,123,3,3,0,0,0,0,0,0,9,138,9,0,0,0,0,0,0,0,0,0,8,647,5,6,0,3,0,3,0,0,24,684,0,0,0,0,0,0,0,0,0,0,0,1026,7,9,0,3,0,3,0,0,43,1091,176,3,0,0,0,0,0,0,0,6,180,285,3,0,0,0,0,0,0,0,7,300,129,6,3,0,0,0,0,3,0,14,156,4,0,0,0,0,0,0,0,0,0,4,417,8,3,0,0,0,0,3,0,19,454,0,0,0,0,0,0
POA3044,0,0,0,0,3,14,449,58,5,5,0,3,0,0,0,3,10,98,3,0,0,0,0,0,0,0,0,0,3,470,14,22,7,8,0,5,3,6,22,552,0,0,0,0,0,0,0,0,0,0,0,683,22,30,9,8,0,5,3,9,41,798,196,0,3,3,0,0,0,0,0,4,206,446,3,3,0,0,0,0,0,0,24,474,144,0,11,0,0,0,3,0,0,6,171,3,0,0,0,0,0,0,0,0,0,3,597,7,12,0,0,0,3,0,4,32,650,3,0,0,0,0,0,0,0,0,0,3,788,5,15,3,0,0,0,0,4,33,858,98,4,0,0,0,0,0,0,0,11,112,411,0,0,0,0,0,0,0,0,11,425,255,3,0,0,0,0,0,0,0,14,267,0,0,0,0,0,0,0,0,0,0,0,667,3,0,0,0,0,0,0,0,28,701,0,0,0,0,0,0
